kind,index,x,y,z,is_boundary,cache_steps,c_exact,w
residual,60422,-0.6071655154,0.6089527011,0.1590981483,0,8,-0.002173429048,0.1348590194
residual,60423,0.8450549245,-0.1213917211,0.4492955506,0,8,0.6993818755,0.6987267282
residual,60424,0.5048122406,-0.1161078587,-0.8468711376,0,8,0.2413543634,0.2413148805
residual,60425,-0.9275701642,-0.05724541098,-0.2400447279,0,8,0.8571093724,0.8849251374
residual,60426,-0.4125276506,0.8062582016,0.3089076281,0,8,-0.4798732251,-0.382700425
residual,60427,-0.4875834584,0.5511658788,-0.6326910257,0,8,-0.06604619699,-0.1114186182
residual,60428,0.3694471717,-0.3588604033,-0.4963650107,0,8,0.007710423612,0.6497237602
residual,60429,-0.06682624668,-0.5333859921,0.8317680359,0,8,-0.2800348693,-0.2784007848
residual,60430,-0.7364366055,-0.09616087377,-0.3240244389,0,8,0.5330919602,0.6504729753
residual,60431,-0.1262091398,-0.5244909525,0.8156104684,0,8,-0.2591620123,-0.237929209
residual,60432,-0.4616441131,-0.5488481522,0.0473606959,0,8,-0.088119007,0.6523398466
residual,60433,0.5365534425,0.5199916363,-0.654867053,0,8,0.01749829484,0.01710715387
residual,60434,-0.1785437763,0.9229160547,-0.2256737649,1,7,-0.819896164,-0.819896164
residual,60435,0.8898736835,-0.221067965,-0.2363677174,0,8,0.7430041273,0.7424061372
residual,60436,-0.06221730635,0.300240308,0.9191980362,0,8,-0.08627324937,-0.07665918098
residual,60437,0.7920396328,0.5261042118,0.3149570227,0,8,0.3505411382,0.3500854796
residual,60438,0.006669012364,1.048998594,0.06098422036,0,8,-1.100353575,-1.122917232
residual,60439,0.6184746027,-0.4827823937,-0.5976433158,0,8,0.1494319945,0.1573169293
residual,60440,-0.422618866,-0.8791925907,0.07360666245,0,8,-0.5943729057,-0.5420168802
residual,60441,-0.6569111347,-0.3736307621,-0.6227807403,0,8,0.2919322925,0.302605205
residual,60442,-0.5446075201,0.7726944685,0.351829201,0,8,-0.3004593907,-0.3074941601
residual,60443,-0.01204583049,0.1123730987,0.4817170799,0,8,-0.01248261129,0.0527663972
residual,60444,0.19428882,0.5268223286,0.7933935523,0,8,-0.2397936203,-0.2224870902
residual,60445,0.6981167197,0.6543676257,-0.1757918894,0,8,0.05916996477,0.05959870697
residual,60446,0.376131773,-0.4579141736,-0.5980398059,0,8,-0.06821027973,0.3973697619
residual,60447,-0.6604039073,-0.1460755467,-0.03830853105,0,8,0.4147952554,-0.4086218112
residual,60448,-0.2265741527,0.7859509587,0.5453034043,0,8,-0.5663830629,-0.5679523579
residual,60449,-0.6099656224,0.4548928142,-0.5223395228,0,8,0.1651305882,0.06672886852
residual,60450,-0.6696810722,0.7020389438,-0.1446227878,0,8,-0.04438594006,-0.01035505828
residual,60451,0.916921854,0.1373790801,0.1048950925,0,8,0.8218726747,0.823234834
residual,60452,-0.5737439394,-0.8038930297,0.1705272794,0,8,-0.3170618952,-0.2359213684
residual,60453,-0.5112406611,-0.1813683957,-0.8355888128,0,8,0.2284725187,0.2288310699
residual,60454,0.2031572163,0.4801380932,0.8349812627,0,8,-0.189259734,-0.1950781278
residual,60455,-0.1296079159,0.8950103521,-0.33754161,0,8,-0.7842453186,-0.7943482695
residual,60456,-0.4249249101,-0.7994882464,0.3869558573,0,8,-0.458620277,-0.4612614613
residual,60457,0.626963973,0.4837703407,0.480548799,0,8,0.159050081,0.1118128959
residual,60458,-0.3217912912,0.4617453516,-0.7942456603,0,8,-0.1096591346,-0.8692651373
residual,60459,-0.8635413647,-0.339884311,-0.3459472656,0,8,0.6301823437,0.6368014086
residual,60460,-0.2695294917,-0.3394352496,-0.5839046836,0,8,-0.04257014177,-0.07285324101
residual,60461,-0.4914280176,0.05386245251,0.7709288001,0,8,0.2386003327,0.2139357855
residual,60462,0.6734324098,-0.6178303957,0.4127846658,0,8,0.07179681267,0.07699450258
residual,60463,-0.5924754739,-0.3900742233,-0.5968543887,0,8,0.1988692875,0.1817594976
residual,60464,-0.8577237725,0.4618195593,0.1285982728,0,8,0.5224127646,0.2305570674
residual,60465,-0.5068308115,0.1649572849,-0.7769836783,0,8,0.2296665656,0.2433969594
residual,60466,0.6808456779,-0.6612667441,0.3365266621,0,8,0.02627713015,0.02812132427
residual,60467,-0.04554273561,0.03558016568,-0.9227487445,0,8,0.0008081925764,0.008601587996
residual,60468,0.07167001814,-0.8187567592,-0.56619519,0,8,-0.6652260392,-0.6665923877
residual,60469,-0.4745236337,-0.2484752238,-0.8167808652,0,8,0.1634327421,0.1622288828
residual,60470,0.5669959784,0.3304650486,0.4966254532,0,8,0.2122772912,0.5982286883
residual,60471,-0.66613096,0.7393639684,0.0533560589,0,8,-0.1029286219,-0.1027790525
residual,60472,0.4385944903,-0.7302563787,-0.524199903,0,8,-0.3409092516,-0.3544026524
residual,60473,0.7978999019,0.4867686927,-0.2969830632,0,8,0.3997004932,0.3998760912
residual,60474,0.9070866108,0.3660184443,-0.2202165574,0,8,0.6888366179,0.6937414838
residual,60475,0.008715521544,-0.5216263533,-0.7828586698,0,8,-0.2720180921,-0.1598904368
residual,60476,-0.9027591944,0.319907248,-0.02779119462,0,8,0.7126335157,0.7135895919
residual,60477,-0.1321371496,0.7013398409,-0.6886235476,0,8,-0.4744173461,-0.476234591
residual,60478,-0.6013789773,0.4327048659,0.2228889018,0,8,0.1744231733,0.264740651
residual,60479,0.9984403849,-0.2272457182,-0.02427691408,0,8,0.9452425857,0.8429266928
residual,60480,0.4721687138,-0.8170744181,-0.2223540246,0,8,-0.4446673104,0.7397289209
residual,60481,0.7615587711,0.5098263621,0.3629545867,0,8,0.3200488424,0.3201950851
residual,60482,0.1867301911,0.7771656513,0.5550543666,0,8,-0.5691182853,-0.5990263661
residual,60483,0.2317632884,-0.1850504577,-0.8169630766,0,8,0.01947054994,-0.8161967042
residual,60484,0.7753104568,0.3449184895,0.4787145853,0,8,0.48213754,0.8588829256
residual,60485,0.4712193906,-0.3540510535,-0.7757695913,0,8,0.0966955656,0.07171529021
residual,60486,-0.4825764894,-0.3709516823,-0.7207469344,0,8,0.09527491755,0.09200699609
residual,60487,-0.5522364378,0.07914821804,0.534753561,0,8,0.2987006428,0.6307089406
residual,60488,0.4828619361,-0.5524042249,-0.5702447891,0,8,-0.07199477833,-0.03927240567
residual,60489,-0.1605065465,-0.7366174459,0.6436595321,0,8,-0.5168429102,-0.5001557699
residual,60490,-0.8455085158,-0.1683988869,-0.4051828086,0,8,0.6865264652,0.6993803311
residual,60491,-0.5355679989,0.5701302886,0.4962573647,0,8,-0.03821546455,0.03183068818
residual,60492,-0.7460644245,0.4542241991,0.3879168034,0,8,0.3502925025,0.4114683897
residual,60493,-0.7418589592,-0.4863472879,0.1127329692,0,8,0.3138210309,0.6285200774
residual,60494,0.03394902125,0.5081271529,-0.8574073315,0,8,-0.2570406675,-0.3539449934
residual,60495,0.6373872161,0.6889864802,-0.2263700962,0,8,-0.06843990671,-0.05622969909
residual,60496,-0.284365207,0.8643206358,0.1128403842,0,8,-0.6661865905,-0.71426068
residual,60497,-0.4363490641,0.41802302,0.6783946753,0,8,0.01565726048,-0.05619133
residual,60498,-0.2712671757,0.3429741561,-0.8933085799,0,8,-0.04404539118,-0.03671499717
residual,60499,0.1602982432,1.008440971,-0.1098557189,0,8,-0.991257666,-0.9909617108
residual,60500,-0.3850749135,0.7218496203,0.5331373215,0,8,-0.3727841854,-0.3181622295
residual,60501,-0.05826305225,0.9942889214,0.198406592,0,8,-0.9852158759,-1.009274783
residual,60502,-0.9262511134,0.163736999,0.1205433235,0,8,0.8311313202,0.8171593633
residual,60503,0.551710844,0.311819911,0.7842796445,0,8,0.2071531985,0.2220580607
residual,60504,-0.6676878333,-0.2449898124,-0.3106835485,0,8,0.3857870346,0.6618840796
residual,60505,0.7349715829,-0.2374860942,0.4989201427,0,8,0.4837835827,0.2907874195
residual,60506,-0.7069163322,-0.6007359028,-0.04488882422,0,8,0.1388470759,0.09447194121
residual,60507,-0.03149785474,0.4696786404,-0.8761206269,0,8,-0.2196059104,-0.21699589
residual,60508,0.4608602226,-0.9393894672,-0.08476509154,0,8,-0.6700604264,-0.6732207594
residual,60509,-0.6455248594,-0.2594634891,0.3732559979,0,8,0.349381042,0.5677632492
residual,60510,-0.0728418529,-0.1065283492,0.9909752011,0,8,-0.006042353653,-0.006181906907
residual,60511,0.4649484158,-0.5389513969,-0.4917964041,0,8,-0.07429157895,-0.04846323025
residual,60512,0.1850106865,-0.7588775158,0.5700588822,0,8,-0.5416661299,-0.5712230457
residual,60513,0.4810113311,0.8364643455,0.1324866414,0,8,-0.4683007006,-0.4694875898
residual,60514,0.4831774831,0.4424757361,0.4921575487,0,8,0.03767570308,0.1594910599
residual,60515,-0.5022329092,-0.4560004771,-0.6941976547,0,8,0.04430145999,0.02341846642
residual,60516,-0.9524233341,-0.06642390788,0.1694802642,0,8,0.9026980718,1.051840018
residual,60517,-0.3724107444,0.4360836744,0.4914693832,0,8,-0.05147920854,0.6094525758
residual,60518,0.1507277638,0.6058800817,-0.7743722796,0,8,-0.3443718146,-0.3408125023
residual,60519,-0.6224527359,0.6659221053,0.0093841739,0,8,-0.05600484191,-0.2669406933
residual,60520,0.788770318,0.4039963186,0.4444533587,0,8,0.4589455892,0.4629551935
residual,60521,0.8872305751,-0.4626867771,-0.1426147372,0,8,0.5730990396,0.5504676996
residual,60522,-0.3946306705,-0.7417753935,-0.2110081911,0,8,-0.3944973682,-0.7765420842
residual,60523,0.7516197562,0.0501617603,-0.6264750361,0,8,0.5624160557,0.5516044802
residual,60524,-0.6534541845,0.673874557,0.1682644635,0,8,-0.02710454731,-0.02899973959
residual,60525,0.5490230322,-0.3651435077,-0.7550897002,0,8,0.1680965086,0.1681337714
residual,60526,-0.531093359,0.1156123281,0.8153789639,0,8,0.2686939456,0.2684744265
residual,60527,0.04026444629,-0.9666889906,0.05230497569,0,8,-0.9328663789,-0.948359873
residual,60528,0.7499980927,-0.4988119006,0.4878163934,0,8,0.3136838268,0.2236149019
residual,60529,-0.338077724,-0.5185587406,-0.6401576996,0,8,-0.15460662,-0.195641352
residual,60530,0.3556067646,0.4639291167,0.8036780953,0,8,-0.08877405435,-0.08942554751
residual,60531,-0.1710284501,-0.5366753936,0.8184437156,0,8,-0.2587697473,-0.2582373853
residual,60532,0.4211878777,-0.7265425324,0.5154457092,0,8,-0.3504648232,-0.3505069208
residual,60533,0.3087065518,0.8881036639,0.07871564478,0,8,-0.6934283828,-0.6938080779
residual,60534,-0.2050918937,-0.9089955688,-0.3019112945,0,8,-0.7842102592,-0.7969278002
residual,60535,0.696162343,-0.6513445973,-0.05987710506,0,8,0.06039222336,0.05131810724
residual,60536,-0.579623878,-0.3271278739,-0.602730751,0,8,0.2289511941,0.1868927155
residual,60537,-0.4003896713,-0.6631763577,0.08079978824,0,8,-0.2794909926,-0.04740030417
residual,60538,-0.7573279738,0.4177338779,0.02917671949,0,8,0.3990440672,-0.8467985002
residual,60539,-0.1284129918,0.8667179346,-0.2732304037,0,8,-0.7347100817,-0.840058436
residual,60540,0.5577074289,0.2109899074,-0.7575652003,0,8,0.2665208353,0.354719353
residual,60541,0.6693791747,0.4915030301,-0.4328019619,0,8,0.206493251,0.1980154942
residual,60542,0.2798829973,-0.9131358862,0.2505992949,0,8,-0.7554826545,-0.7572063452
residual,60543,0.8781014085,-0.2570973337,0.3209857941,0,8,0.7049630446,0.709222693
residual,60544,0.1992923021,0.7871485949,-0.5279448628,0,8,-0.5798854887,0.5251993839
residual,60545,-0.1954047084,-0.02310385555,0.8816409111,0,8,0.03764921192,0.02688985813
residual,60546,-0.102443099,0.4452570677,-0.8575158715,0,8,-0.1877592678,-0.1944430065
residual,60547,-0.1408208013,-0.666259706,0.6374776959,0,8,-0.4240714978,-0.5970432862
residual,60548,-0.1761274189,-0.9343950152,0.06922200322,0,8,-0.8420731768,-0.8712843208
residual,60549,-0.4991723895,-0.6100490689,-0.3191344738,0,8,-0.1229867921,0.02875870979
residual,60550,0.5276128054,-0.6899806857,-0.3365431726,0,8,-0.1976980743,-0.2926495663
residual,60551,0.9238039851,0.1574977934,0.02217742801,0,8,0.828608248,0.8294542145
residual,60552,-0.2743125558,-0.4335330129,-0.1748081297,0,8,-0.112703495,0.001336583223
residual,60553,0.5382701755,-0.4526058137,0.695032835,0,8,0.08488275915,0.08506458736
residual,60554,0.365496397,0.7571955919,-0.05443435907,0,8,-0.4397575482,-0.4290600472
residual,60555,0.751883626,-0.6029118299,0.2643447518,0,8,0.2018263123,0.1947195642
residual,60556,-0.8958019018,0.2831388712,0.3265519142,0,8,0.7222934269,0.7404098354
residual,60557,-0.4520249963,0.8931145072,-0.1604551971,0,8,-0.5933269257,-0.595749636
residual,60558,0.3177622855,0.6850082874,0.6550938487,0,8,-0.3682634838,-0.3975900229
residual,60559,-0.1945021003,-0.1179398894,-0.9659321308,0,8,0.02392124952,0.01470829935
residual,60560,0.9086977243,0.3425689936,0.1507812738,1,7,0.7083780389,0.7083780389
residual,60561,0.07575775683,0.892937839,0.3631043732,0,8,-0.7915987467,-0.9116806631
residual,60562,0.03852455691,0.903896749,-0.380173564,0,8,-0.8155451914,-0.8249708242
residual,60563,0.3713950515,-0.1498788297,-0.903917253,0,8,0.1154706207,0.0785594298
residual,60564,0.9127078056,-0.03535142168,-0.06667786837,0,8,0.8317858154,0.9324494176
residual,60565,0.1362611055,0.8003861308,-0.5596250296,0,8,-0.6220508695,-0.6683331331
residual,60566,0.4688549936,-0.8293249011,0.1052639037,0,8,-0.4679547866,-0.7811430596
residual,60567,0.1234893277,0.7615809441,-0.6012552977,0,8,-0.5647559203,-0.5966860607
residual,60568,-0.3384635448,0.7452671528,0.6229721904,0,8,-0.4408655578,-0.4410678722
residual,60569,0.5378798842,-0.2460668087,-0.7322430015,0,8,0.2287658955,0.173206061
residual,60570,-0.2694793642,0.2090097666,-0.919644177,0,8,0.02893404518,0.2382580994
residual,60571,-0.7070720196,0.4638535082,0.1347136647,0,8,0.2847907638,0.6671654595
residual,60572,-0.1751955599,0.6150822043,0.7315817475,0,8,-0.3476326339,-0.3585021283
residual,60573,-0.4234437048,-0.2635777593,0.3605867028,0,8,0.109831336,0.0296266654
residual,60574,-0.7989833355,0.4959360957,-0.3399682641,1,8,0.3924217594,0.3924217594
residual,60575,0.2335931063,-0.7171233892,0.3831437826,0,8,-0.4597002161,0.2580163438
residual,60576,0.1378185451,0.00479483325,0.979472816,0,8,0.01897096095,0.6040919099
residual,60577,-0.03198632598,-0.5006353855,0.4018094838,0,8,-0.2496126642,-0.6197051763
residual,60578,0.9517883658,-0.1581116468,0.2626547217,0,8,0.8809018005,0.8815355425
residual,60579,0.3203370571,0.6845828891,-0.3373771012,0,8,-0.3660379019,-0.8197303532
residual,60580,0.412675947,0.4244587123,0.734224081,0,8,-0.009863761289,-0.0380560915
residual,60581,0.2270929217,-0.7443594933,-0.273360163,0,8,-0.5024998601,-0.7671805217
residual,60582,-0.1726581901,0.8895159364,0.0301246345,0,8,-0.7614277504,-0.8072891195
residual,60583,0.5841436386,0.2453142554,0.7656655908,0,8,0.2810447066,0.2848162015
residual,60584,-0.6039104462,-0.02905270457,-0.4885308743,0,8,0.3638637673,0.5432825199
residual,60585,-0.398639679,0.7358438373,-0.5431883931,0,8,-0.3825525592,-0.4325998058
residual,60586,0.617975831,-0.4066180885,0.4452559948,0,8,0.2165558579,0.01651229863
residual,60587,-0.3634571135,0.4993159771,-0.7857121825,0,8,-0.1172153716,-0.1176432992
residual,60588,-0.3654577136,-0.526691258,-0.5408664942,0,8,-0.1438443408,-0.2755572273
residual,60589,-0.2891449034,0.8785133362,0.1096967086,0,8,-0.6881809067,-0.6495937359
residual,60590,-0.1628073752,-0.4609758556,0.8715463877,0,8,-0.185992498,-0.2345591523
residual,60591,0.06638687104,-0.8931695223,0.2086131424,0,8,-0.7933445789,-0.84008895
residual,60592,-0.164112255,-0.9534270167,0.05287605152,1,8,-0.882090244,-0.882090244
residual,60593,-0.5808337331,-0.8079647422,0.2210963517,0,8,-0.3154391991,-0.3154407647
residual,60594,0.3787073493,-0.4726537466,0.7352253795,0,8,-0.07998230777,-0.1350528517
residual,60595,-0.03507018089,0.3131388426,0.9435517788,0,8,-0.09682601715,-0.09648148173
residual,60596,-0.2569781542,0.3312823176,-0.7509506345,0,8,-0.04371020225,0.004139452133
residual,60597,0.7381013036,-0.4333090186,0.4868559241,0,8,0.3570368287,0.3911977775
residual,60598,-0.08570846915,-0.3996752501,-0.9118158221,0,8,-0.1523943638,-0.1525265691
residual,60599,0.6472176909,-0.6083217859,0.1695998162,0,8,0.04883534424,-0.2664915299
residual,60600,-0.840228796,0.1547815353,-0.5354490876,0,8,0.682027106,0.6820949942
residual,60601,0.7905906439,-0.5765113831,0.3396967947,1,8,0.2926681914,0.2926681914
residual,60602,0.4271809757,-0.7299028039,-0.5352624059,0,8,-0.3502745172,-0.3461491359
residual,60603,-0.1049293131,0.3071752191,0.7623846531,0,8,-0.08334645446,0.299196398
residual,60604,-0.7143574953,0.4188429713,-0.4691610038,0,8,0.3348771965,-0.2283671478
residual,60605,-0.741560936,0.4720297456,-0.4357241392,0,8,0.3271005411,0.2864155314
residual,60606,0.6777707934,-0.6452717185,0.03881096467,0,8,0.04299765774,0.03065608658
residual,60607,0.297609508,-0.8411875963,-0.2399955094,0,8,-0.6190251529,-0.6889450638
residual,60608,0.3066272736,0.8994625807,-0.1482770294,0,8,-0.7150126492,-0.7713371406
residual,60609,0.1341948062,-0.8717271686,0.4509148896,0,8,-0.7419000104,-0.7350461703
residual,60610,-0.5722029209,-0.6874069571,0.3059970737,0,8,-0.145112142,-0.1685729666
residual,60611,-0.6233985424,-0.6423066854,0.169178158,0,8,-0.0239321355,0.257357074
residual,60612,0.8655195236,-0.3723698556,0.3268647194,0,8,0.6104647364,0.624659225
residual,60613,-0.6639080644,0.5881299376,-0.271388799,0,8,0.09487709437,0.08608319658
residual,60614,0.1324927062,0.04347197711,0.9906525612,0,8,0.0156645044,0.01581208873
residual,60615,-0.4626266658,-0.1132485941,-0.8593784571,0,8,0.2011981879,0.2076295447
residual,60616,-0.5720044971,0.2507851422,0.3747994304,0,8,0.2642959571,0.5973042931
residual,60617,0.8455437422,-0.2179926336,0.379742533,0,8,0.6674234316,0.667688887
residual,60618,-0.3504130244,0.774046123,-0.2694458067,0,8,-0.4763581129,-0.6362133984
residual,60619,-0.7481808662,0.3440955281,-0.5390541553,0,8,0.4413728761,0.3635543851
residual,60620,0.9585146904,0.09835927188,0.2972250283,0,8,0.9090758653,0.9095335438
residual,60621,0.1694807261,-0.8541755676,-0.3056539893,0,8,-0.7008921838,-0.7053507027
residual,60622,-0.2226070166,0.6616675854,-0.6960833669,0,8,-0.3882501097,-0.3895364277
residual,60623,-0.4369294345,0.6002227068,0.5966811776,0,8,-0.169359967,-0.1204293724
residual,60624,-0.459055841,-0.4456061721,-0.5532566309,0,8,0.01216740453,-0.724270892
residual,60625,-0.3863116205,-0.6973060966,0.6149204969,0,8,-0.3369991242,-0.3372378092
residual,60626,0.7322899103,-0.5831028223,0.1362750977,0,8,0.1962396114,0.1617653663
residual,60627,0.6374697089,0.5660136342,0.4127286673,0,8,0.08599619568,0.08597522002
residual,60628,-0.7471372485,-0.1019740775,-0.292642653,0,8,0.5478153556,0.7977582883
residual,60629,-0.420568347,0.5298020244,-0.7405078411,0,8,-0.1038124505,-0.105976734
residual,60630,0.2656665742,0.6748430729,-0.2608494163,0,8,-0.3848344444,0.6249854318
residual,60631,-0.5596090555,0.7566594481,-0.2492887229,0,8,-0.2593712255,-0.2390723186
residual,60632,-0.5893963575,-0.2844145894,0.7508745193,0,8,0.2664964076,0.6424205611
residual,60633,0.1518926322,0.9701219797,-0.1728391051,0,8,-0.9180652838,-0.9024281429
residual,60634,0.2479457706,-0.6619874835,-0.6964473724,0,8,-0.3767503231,-0.02394825772
residual,60635,0.09984666854,-0.3698454797,0.6568937898,0,8,-0.1268163217,-0.7884051427
residual,60636,0.3144261539,0.6918171048,-0.6052962542,0,8,-0.3797471003,-0.3946163429
residual,60637,0.9689072967,-0.171084702,-0.15008232,0,8,0.9095113743,0.9234771347
residual,60638,0.09590578824,0.2976552248,0.9448649883,0,8,-0.07940071263,-0.08012755075
residual,60639,0.2346376032,0.8664340973,-0.3145909607,0,8,-0.6956532401,-0.7370868497
residual,60640,-0.05952912569,-0.264631629,-0.560603857,0,8,-0.06648618226,0.3105386273
residual,60641,-0.5171836615,0.7903380394,0.3713523149,0,8,-0.3571552768,-0.3456740219
residual,60642,-0.1920733005,0.7375665903,-0.6077404618,0,8,-0.5071123224,-0.5069627002
residual,60643,0.5563434958,-0.7968013883,0.05533885956,0,8,-0.325374367,-0.7286342128
residual,60644,-0.6360160112,0.1608671546,-0.6348795295,0,8,0.3786381251,0.8046250324
residual,60645,-0.8584771752,0.1797189564,-0.2284459919,0,8,0.7046841571,0.9092730494
residual,60646,0.4821751714,-0.1058503762,-0.8397474289,0,8,0.2212885938,0.220084861
residual,60647,0.8326581717,0.2707967758,0.4929588437,0,8,0.619988737,0.6191676586
residual,60648,0.6956121325,-0.4776208401,-0.01042366028,0,8,0.2557545721,0.2010769881
residual,60649,-0.01039631292,0.09625861794,0.9956014752,0,8,-0.009157638205,-0.009666037208
residual,60650,0.7794852853,-0.5784880519,0.02081464604,0,8,0.2729488838,0.273104106
residual,60651,0.6764168143,-0.1578925699,0.4527565837,0,8,0.4326096431,0.224066228
residual,60652,-0.9521746039,-0.1361995339,-0.1673266292,0,8,0.8880861633,0.8988704833
residual,60653,-0.4085129499,0.788400352,-0.2544301748,0,8,-0.4546922848,-1.011836054
residual,60654,0.9300804734,-0.3901161849,-0.01029381901,0,8,0.7128590493,0.7415288682
residual,60655,0.3909934759,-0.1032341793,0.8946754336,0,8,0.1422186024,0.1788049085
residual,60656,0.9563344717,-0.03856861591,-0.3251772821,0,8,0.9130880836,0.9133482824
residual,60657,0.7591920495,0.2705190182,-0.5759353638,0,8,0.5031920288,0.5055347808
residual,60658,0.532740593,-0.5767807364,-0.03539896756,0,8,-0.04886347855,-0.4516463319
residual,60659,0.2485108376,-0.8576672673,-0.2623878717,0,8,-0.6738355051,-0.7238913186
residual,60660,-0.3665798008,-0.3912982643,0.7240020037,0,8,-0.01873358123,0.01365394333
residual,60661,0.4029653966,0.3864527941,-0.1601773798,0,8,0.01303534884,-0.7662968545
residual,60662,-0.7242946625,0.6771118641,0.09400882572,0,8,0.0661222816,0.09605367899
residual,60663,0.2826423347,-0.7614274025,-0.2731629908,0,8,-0.4998849999,-0.7143487524
residual,60664,0.2357712686,-0.03287006542,-0.9693999887,0,8,0.0545076499,0.05451288692
residual,60665,-0.1396402121,0.743419826,0.6040394306,0,8,-0.5331736489,-0.4964486885
residual,60666,0.260710597,0.757188499,0.5897828341,0,8,-0.5053644076,-0.5078372904
residual,60667,0.03717257455,-0.751237452,-0.6440036893,0,8,-0.562975909,-0.5621203687
residual,60668,-0.4852138758,-0.4882254601,-0.4616272748,0,8,-0.002931594603,-0.4197320628
residual,60669,-0.3556390703,0.61155653,-0.4525784552,0,8,-0.2475222411,0.3453870323
residual,60670,0.3980995417,0.1789143085,0.9090614319,0,8,0.1264729153,0.126363009
residual,60671,-0.8170308471,0.5268313289,0.3001499772,0,8,0.389988156,0.4841853109
residual,60672,0.645179987,0.6370241642,-0.2730262876,0,8,0.01045742979,0.006814312934
residual,60673,0.6489601731,0.4156025648,-0.4838446379,0,8,0.2484238144,0.4186691043
residual,60674,-0.8869937062,-0.4044251144,0.07376433909,0,8,0.6231981617,0.485294402
residual,60675,-0.8559806347,-0.2738871872,-0.324557513,0,8,0.6576886556,0.6600247164
residual,60676,-0.04999971017,-0.7160615921,0.7028571367,0,8,-0.5102442327,-0.5077040227
residual,60677,-0.6297505498,0.08908258379,0.7140706778,0,8,0.3886500482,0.4177273324
residual,60678,-0.07270079106,0.6605804563,0.7050383687,0,8,-0.4310811342,-0.4320698393
residual,60679,0.9000946879,0.3675725162,0.2975970507,0,8,0.6750608926,0.6923254567
residual,60680,-0.8408635855,-0.3937432468,-0.0444079712,0,8,0.552017825,0.6677726267
residual,60681,-0.6222443581,0.02681946941,-0.7944125533,0,8,0.3864687572,0.388127279
residual,60682,-0.598154366,-0.6318279505,-0.08714755625,0,8,-0.04141791342,0.1587190669
residual,60683,-0.3330225348,0.6943939924,-0.2601329386,0,8,-0.371279008,-0.4147923071
residual,60684,0.2180754393,-0.6431207061,0.7025660872,0,8,-0.3660473453,-0.2879107631
residual,60685,0.1685764045,-0.7796521187,0.285612762,0,8,-0.579439422,-0.829059429
residual,60686,0.4596218765,0.7792773247,0.02748458087,0,8,-0.3960208794,0.1039191915
residual,60687,0.9217936993,0.3291728795,-0.1951094866,0,8,0.7413488394,0.7419403388
residual,60688,-0.01486289315,0.9678834081,-0.2036193758,0,8,-0.936577386,-0.959918338
residual,60689,0.3809585571,0.8648415208,0.2065945715,0,8,-0.6028214338,-0.6212141851
residual,60690,-0.5101113915,0.08838171512,0.8408045173,0,8,0.2524023042,0.2585431413
residual,60691,0.6863822341,-0.4987669587,0.5318472385,0,8,0.2223520922,0.5563990778
residual,60692,-0.5401675701,0.60578686,-0.2781567872,0,8,-0.07519671593,0.02776921913
residual,60693,-0.2665913403,-0.08349619806,0.9105603099,0,8,0.06409932763,0.05826533584
residual,60694,0.2799716294,0.5524070263,0.7554960847,0,8,-0.2267694094,-0.2503468091
residual,60695,0.6481534839,0.2804816067,-0.6056770682,0,8,0.3414330069,0.2992649532
residual,60696,-0.3630224764,-0.7517796755,-0.5327554345,0,8,-0.4333873621,-0.4337706417
residual,60697,0.4049852192,0.8600940704,0.1744381934,0,8,-0.5757487822,-0.5758153746
residual,60698,0.6506001949,-0.661278367,0.1612337679,0,8,-0.01400846507,-0.01665567809
residual,60699,0.7828990817,-0.4993176162,0.4441799521,0,8,0.3636128903,0.375565236
residual,60700,0.3319942355,0.6644706726,0.5969341993,0,8,-0.3313011023,-0.1147643201
residual,60701,0.117855221,-0.5639075041,0.7956007719,0,8,-0.30410182,-0.3147731201
residual,60702,0.9092599154,-0.3024419248,0.2421225458,0,8,0.7352824758,0.7336443104
residual,60703,-0.6747587919,0.6369125247,0.1767659783,0,8,0.04964186316,0.1468303035
residual,60704,0.9724356532,-0.22124134,-0.002005092334,0,8,0.8966833691,0.9201956388
residual,60705,-0.877822876,-0.2254053205,-0.2611745,0,8,0.7197654431,0.7237419582
residual,60706,1.003639817,0.02693217248,-0.02518350817,0,8,1.006567541,1.009516066
residual,60707,0.8073629737,0.2871001065,0.4413284063,0,8,0.5694085001,0.6632504527
residual,60708,-0.7723658085,0.5620539784,-0.2192487717,0,8,0.2806442674,-0.1221872063
residual,60709,-0.3302268386,0.9065347314,0.3579719365,1,6,-0.7127554543,-0.7127554543
residual,60710,-0.5079788566,-0.4809000492,0.6803920865,0,8,0.02677766139,0.01782482241
residual,60711,0.8351800442,0.1816958189,0.5205256343,0,8,0.6645123356,0.6654089492
residual,60712,-0.698821187,-0.3120098114,0.5403594375,0,8,0.391000929,0.4553959725
residual,60713,0.8640451431,-0.4852029681,0.1494891644,0,8,0.5111520891,0.5113233207
residual,60714,0.06357853115,-0.7212662101,0.4737764895,0,8,-0.5161827162,-0.2444196048
residual,60715,0.08831451833,-0.1641886532,0.7380620241,0,8,-0.0191584597,-0.3105763365
residual,60716,0.7072232366,0.4967644215,0.3773110509,0,8,0.2533898159,0.1958304438
residual,60717,0.1120178923,-0.6946563721,-0.6983518004,0,8,-0.4699994671,-0.4708141959
residual,60718,0.6595643163,0.2741093934,0.6955044866,0,8,0.3598891278,0.3735311805
